TimeStamp,LakeLevel,FlowRate,Gate1,Gate2,Gate3,Rainfall
2018-01-10 16:00:00+00:00,279.2009999990463,36.57171537471779,1400.0,1400.0,1400.0,0.0
2018-01-10 17:00:00+00:00,279.2019999861717,36.4766427391152,1400.0,1400.0,1400.0,0.0
2018-01-10 18:00:00+00:00,279.2019999861717,36.34999572782758,1400.0,1400.0,1400.0,0.0
2018-01-10 19:00:00+00:00,279.2000000119209,36.22351436358864,1400.0,1400.0,1400.0,0.0
2018-01-10 20:00:00+00:00,279.2000000119209,36.57171537471779,1400.0,1400.0,1400.0,0.0
2018-01-10 21:00:00+00:00,279.19499995708463,36.255120582319606,1400.0,1400.0,1400.0,0.0
2018-01-10 22:00:00+00:00,279.19799997806547,36.4132928732992,1400.0,1400.0,1400.0,0.0
2018-01-10 23:00:00+00:00,279.19399996995924,36.002504639778046,1400.0,1400.0,1400.0,0.0
2018-01-11 00:00:00+00:00,279.19299998283384,36.286736217668675,1400.0,1400.0,1400.0,0.0
2018-01-11 01:00:00+00:00,279.19299998283384,36.03405990311426,1400.0,1400.0,1400.0,0.0
2018-01-11 02:00:00+00:00,279.19299998283384,36.255120582319606,1400.0,1400.0,1400.0,0.0
2018-01-11 03:00:00+00:00,279.19100000858305,36.31836126703682,1400.0,1400.0,1400.0,0.0
2018-01-11 04:00:00+00:00,279.19100000858305,36.44497065407709,1400.0,1400.0,1400.0,0.0
2018-01-11 05:00:00+00:00,279.19100000858305,36.002504639778046,1400.0,1400.0,1400.0,0.0
2018-01-11 06:00:00+00:00,279.1889999747276,35.97097385682453,1400.0,1400.0,1400.0,0.0
2018-01-11 07:00:00+00:00,279.19199999570844,35.78197248641451,1400.0,1400.0,1400.0,0.0
2018-01-11 08:00:00+00:00,279.1879999876022,32.86579571706215,1400.0,1400.0,1400.0,0.0
2018-01-11 09:00:00+00:00,279.1879999876022,26.49421771619444,699.0,699.0,699.0,0.0
2018-01-11 10:00:00+00:00,279.1870000004768,24.228207869955,499.0,499.0,499.0,0.0
2018-01-11 11:00:00+00:00,279.189999961853,24.145623289143018,499.0,499.0,499.0,0.0
2018-01-11 12:00:00+00:00,279.1889999747276,24.090607337261233,499.0,499.0,499.0,0.0
2018-01-11 13:00:00+00:00,279.19199999570844,24.28331775701465,499.0,499.0,499.0,0.0
2018-01-11 14:00:00+00:00,279.1889999747276,24.310888738951125,499.0,499.0,499.0,0.0
2018-01-11 15:00:00+00:00,279.19100000858305,24.310888738951125,499.0,499.0,499.0,0.0
2018-01-11 16:00:00+00:00,279.19199999570844,24.28331775701465,499.0,499.0,499.0,0.0
2018-01-11 17:00:00+00:00,279.1889999747276,24.228207869955,499.0,499.0,499.0,0.0
2018-01-11 18:00:00+00:00,279.19299998283384,24.173140777636736,499.0,499.0,499.0,0.0
2018-01-11 19:00:00+00:00,279.189999961853,24.448917055005325,499.0,499.0,499.0,0.0
2018-01-11 20:00:00+00:00,279.19499995708463,24.228207869955,499.0,499.0,499.0,0.0
2018-01-11 21:00:00+00:00,279.19299998283384,25.39453556948285,499.0,499.0,499.0,0.0
2018-01-11 22:00:00+00:00,279.19299998283384,25.534632006276254,550.0,550.0,550.0,0.0
2018-01-11 23:00:00+00:00,279.19299998283384,25.64690129242761,550.0,550.0,550.0,0.0
2018-01-12 00:00:00+00:00,279.19299998283384,25.618821543578292,550.0,550.0,550.0,0.0
2018-01-12 01:00:00+00:00,279.19299998283384,25.534632006276254,550.0,550.0,550.0,0.0
2018-01-12 02:00:00+00:00,279.19199999570844,25.731203570064707,550.0,550.0,550.0,0.0
2018-01-12 03:00:00+00:00,279.2000000119209,25.56268020539115,550.0,550.0,550.0,0.0
2018-01-12 04:00:00+00:00,279.19499995708463,25.506594329378988,550.0,550.0,550.0,0.0
2018-01-12 05:00:00+00:00,279.1960000038147,25.534632006276254,550.0,550.0,550.0,0.0
2018-01-12 06:00:00+00:00,279.19499995708463,25.534632006276254,550.0,550.0,550.0,0.0
